group1,group2,meandiff,p-adj,lower,upper,reject
GH,ML,46.9014,0.1238,-2.5585,96.3613,False
GH,MM,-6.9452,1.0,-30.0047,16.1143,False
GH,MN,-9.661,1.0,-66.9428,47.6208,False
GH,MP,-54.8133,-0.0,-77.4455,-32.1811,True
GH,MQ,29.2004,0.0,6.7842,51.6166,True
GH,MR,2.3834,1.0,-22.4639,27.2307,False
GH,MS,-45.0801,0.0,-71.1553,-19.0049,True
GH,MT,13.5899,0.9998,-8.4224,35.6022,False
GH,MU,-3.9153,1.0,-25.4518,17.6212,False
GH,MV,0.7426,1.0,-21.8161,23.3013,False
GH,MW,-51.1345,0.0003,-93.0567,-9.2123,True
GH,MX,-0.5922,1.0,-87.6287,86.4443,False
GH,MY,11.6363,1.0,-10.4748,33.7474,False
GH,MZ,-24.0249,0.0149,-46.6784,-1.3714,True
GH,NA,-14.3483,0.9979,-36.4051,7.7085,False
GH,NC,22.4162,0.0572,-0.1634,44.9957,False
GH,NE,-18.5737,0.7738,-42.2948,5.1475,False
GH,NF,152.0836,0.0,47.1959,256.9713,True
GH,NG,-10.9339,1.0,-35.2786,13.4108,False
GH,NI,-12.6651,1.0,-73.2476,47.9174,False
GH,NL,-6.766,1.0,-30.7949,17.263,False
GH,NO,-3.552,1.0,-24.9986,17.8945,False
GH,NP,-19.2209,0.3513,-41.198,2.7562,False
GH,NR,-0.357,1.0,-25.916,25.202,False
GH,NU,85.2681,0.1058,-3.7541,174.2903,False
GH,NZ,11.3128,1.0,-10.3164,32.942,False
GH,OM,4.0573,1.0,-30.5135,38.6281,False
GH,PA,-13.4891,1.0,-36.0896,9.1114,False
GH,PE,-8.7414,1.0,-31.2897,13.807,False
GH,PF,0.1927,1.0,-28.9657,29.3511,False
GH,PG,-3.9288,1.0,-27.0362,19.1787,False
GH,PH,8.052,1.0,-14.2756,30.3796,False
GH,PK,44.9729,0.0,10.3189,79.6269,True
GH,PL,2.775,1.0,-29.0095,34.5596,False
GH,PM,68.532,0.0052,6.7018,130.3622,True
GH,PR,-0.5356,1.0,-22.2202,21.1489,False
GH,PS,-14.9921,0.9993,-38.6711,8.6869,False
GH,PT,0.316,1.0,-20.9934,21.6254,False
GH,PW,12.2258,1.0,-11.5954,36.047,False
GH,PY,-0.7974,1.0,-128.8024,127.2075,False
GH,QA,46.3791,-0.0,24.888,67.8703,True
GH,RE,5.6308,1.0,-54.3579,65.6195,False
GH,RO,12.9382,1.0,-60.8447,86.7211,False
GH,RS,12.0479,1.0,-9.3329,33.4286,False
GH,RW,-38.8065,0.0,-63.9766,-13.6364,True
GH,SA,45.5411,-0.0,23.5989,67.4834,True
GH,SB,-37.4777,0.0,-62.0408,-12.9147,True
GH,SC,9.6854,1.0,-13.3622,32.733,False
GH,SE,2.6358,1.0,-71.1471,76.4186,False
GH,SG,2.2408,1.0,-68.358,72.8396,False
GH,SH,46.997,1.0,-40.0395,134.0335,False
GH,SI,17.3129,1.0,-69.7236,104.3494,False
GH,SJ,26.0469,0.6959,-6.4769,58.5708,False
GH,SK,15.0191,0.9988,-8.3897,38.428,False
GH,SL,-72.77,0.9822,-177.6577,32.1178,False
GH,SM,-23.5925,0.0617,-47.4573,0.2724,False
GH,SN,15.9651,1.0,-11.5384,43.4687,False
GH,SO,-18.9739,0.7286,-42.8829,4.935,False
GH,SR,-7.1889,1.0,-29.7269,15.3491,False
GH,SS,-6.2506,1.0,-86.5367,74.0356,False
GH,ST,-38.4968,1.0,-127.519,50.5253,False
GH,SV,-16.7555,0.8036,-38.3613,4.8502,False
GH,SX,-30.5551,0.0,-53.6747,-7.4355,True
GH,SZ,-2.0959,1.0,-24.8358,20.644,False
GH,TC,13.3313,1.0,-11.3539,38.0165,False
GH,TD,31.9373,0.0,8.3957,55.4789,True
GH,TG,-16.4992,1.0,-85.2035,52.205,False
GH,TH,18.3498,0.6226,-4.1268,40.8264,False
GH,TJ,-13.5845,0.9999,-35.9809,8.8118,False
GH,TL,-13.5271,1.0,-88.4776,61.4235,False
GH,TM,-10.87,1.0,-35.1175,13.3776,False
GH,TN,14.1071,0.9992,-8.0777,36.2919,False
GH,TO,14.1324,1.0,-49.7373,78.0022,False
GH,TR,8.288,1.0,-14.3548,30.9308,False
GH,TT,13.0499,1.0,-38.728,64.8277,False
GH,TV,-109.5299,-0.0,-136.59,-82.4699,True
GH,TZ,5.3376,1.0,-16.7192,27.3945,False
GH,UA,-9.5478,1.0,-31.2006,12.105,False
GH,UG,-11.3033,1.0,-33.7798,11.1733,False
GH,US,10.3528,1.0,-76.6837,97.3892,False
GH,UY,24.1304,0.0043,2.5246,45.7361,True
GH,UZ,-20.2593,1.0,-59.8646,19.346,False
GH,VC,-7.7154,1.0,-30.4118,14.981,False
GH,VE,-11.5463,1.0,-33.263,10.1704,False
GH,VG,10.5849,1.0,-13.2946,34.4644,False
GH,VI,4.124,1.0,-18.6378,26.8858,False
GH,VN,23.1301,0.029,0.6332,45.627,True
GH,VU,-52.1787,0.0,-85.3766,-18.9807,True
GH,WF,-63.8836,-0.0,-90.2505,-37.5166,True
GH,WS,1.9832,1.0,-21.1975,25.1638,False
GH,YE,-10.1467,1.0,-101.3032,81.0098,False
GH,YT,-1.6646,1.0,-25.0997,21.7704,False
GH,ZA,-0.8804,1.0,-23.7426,21.9817,False
GH,ZM,-24.2333,1.0,-92.0494,43.5828,False
GH,ZW,-3.9531,1.0,-25.9832,18.0769,False
GI,GL,34.2981,1.0,-39.6435,108.2397,False
GI,GM,76.7233,0.0259,2.5099,150.9367,True
GI,GN,45.927,0.9997,-28.0957,119.9497,False
GI,GP,63.8698,0.4024,-10.1621,137.9016,False
GI,GQ,-6.8398,1.0,-81.3736,67.6941,False
GI,GR,64.5815,0.3426,-9.0845,138.2475,False
GI,GT,51.8146,0.9745,-21.9129,125.5422,False
GI,GU,56.0518,0.8621,-17.8105,129.9141,False
GI,GW,51.0496,0.9885,-23.6314,125.7306,False
GI,GY,53.8307,0.938,-20.0341,127.6955,False
GI,HN,56.5954,0.9998,-34.9313,148.1222,False
GI,HR,66.0976,0.2696,-7.7015,139.8966,False
GI,HT,50.2114,0.9902,-23.6066,124.0294,False
GI,HU,57.1022,0.8123,-16.7475,130.952,False
GI,ID,50.3139,0.9908,-23.8146,124.4424,False
GI,IE,58.7195,0.7212,-15.1179,132.5569,False
GI,IL,62.138,0.5974,-13.4905,137.7666,False
GI,IM,39.9678,1.0,-54.723,134.6586,False
GI,IN,79.4375,0.5544,-16.2159,175.0909,False
GI,IQ,77.9171,0.1054,-3.4134,159.2477,False
GI,IS,51.2052,0.9828,-22.6853,125.0957,False
GI,IT,48.691,0.9965,-25.1391,122.5211,False
GI,JE,54.374,0.9283,-19.7377,128.4857,False
GI,JM,33.1925,1.0,-40.73,107.1149,False
GI,JO,62.9847,0.4437,-10.7982,136.7676,False
GI,JP,49.594,0.994,-24.4288,123.6167,False
GI,KE,49.2868,0.995,-24.6688,123.2424,False
GI,KG,51.7913,0.9962,-26.5567,130.1394,False
GI,KH,60.1464,0.9489,-23.0907,143.3835,False
GI,KI,29.9389,1.0,-53.6378,113.5156,False
GI,KM,23.9675,1.0,-50.5614,98.4964,False
GI,KN,59.9674,0.6644,-14.2835,134.2184,False
GI,KR,56.475,0.9553,-22.1209,135.071,False
GI,KW,96.2825,0.0,22.5528,170.0122,True
GI,KY,72.0351,0.0794,-1.8847,145.9548,False
GI,KZ,41.3284,1.0,-32.5517,115.2086,False
GI,LA,45.8196,0.9997,-27.9633,119.6025,False
GI,LB,60.809,0.585,-12.9739,134.5918,False
GI,LC,40.8149,1.0,-33.3342,114.9639,False
GI,LI,66.1165,0.2994,-8.3736,140.6066,False
GI,LK,46.7922,1.0,-60.083,153.6674,False
GI,LR,4.9034,1.0,-69.1163,78.9231,False
GI,LS,42.1033,1.0,-32.1137,116.3204,False
GI,LT,59.6985,0.6571,-14.0775,133.4745,False
GI,LU,34.6422,1.0,-39.1734,108.4579,False
GI,LV,49.4409,0.9943,-24.4708,123.3525,False
GI,LY,60.9445,0.6516,-14.2642,136.1532,False
GI,MA,52.0157,0.9746,-22.001,126.0324,False
GI,MC,85.2262,0.0021,10.9121,159.5403,True
GI,MD,42.3204,1.0,-32.0351,116.6759,False
GI,ME,73.9816,0.1929,-6.4673,154.4304,False
GI,MF,68.7106,0.18,-5.6282,143.0493,False
GI,MG,49.4646,0.9961,-25.3031,124.2323,False
GI,MH,124.686,0.0,49.7664,199.6057,True
GI,MK,52.3502,0.9672,-21.4236,126.1239,False
GI,ML,99.9381,0.0015,13.783,186.0933,True
GI,MM,46.0915,0.9997,-28.1255,120.3086,False
GI,MN,43.3757,1.0,-47.4958,134.2472,False
GI,MP,-1.7766,1.0,-75.862,72.3088,False
GI,MQ,82.2371,0.0049,8.2174,156.2568,True
GI,MR,55.4201,0.9119,-19.3718,130.2119,False
GI,MS,7.9566,1.0,-67.252,83.1653,False
GI,MT,66.6267,0.2489,-7.2717,140.525,False
GI,MU,49.1214,0.9951,-24.6367,122.8795,False
GI,MV,53.7793,0.9429,-20.2837,127.8423,False
GI,MW,1.9022,1.0,-80.1582,83.9625,False
GI,MX,52.4445,1.0,-59.5902,164.4793,False
GI,MY,64.673,0.3503,-9.2549,138.6009,False
GI,MZ,29.0118,1.0,-45.0801,103.1037,False
GI,NA,38.6884,1.0,-35.2232,112.6001,False
GI,NC,75.4529,0.035,1.3836,149.5222,True
GI,NE,34.463,1.0,-39.9623,108.8883,False
GI,NF,205.1203,0.0,78.7167,331.5239,True
GI,NG,42.1028,1.0,-32.5236,116.7292,False
GI,NI,40.3716,1.0,-52.6159,133.3591,False
GI,NL,46.2707,0.9997,-28.2532,120.7947,False
GI,NO,49.4847,0.9936,-24.2472,123.2165,False
GI,NP,33.8158,1.0,-40.0721,107.7038,False
GI,NR,52.6797,0.9752,-22.3516,127.711,False
GI,NU,138.3048,0.0004,24.7205,251.889,True
GI,NZ,64.3495,0.3616,-9.4357,138.1347,False
GI,OM,57.094,0.9418,-21.4653,135.6534,False
GI,PA,39.5476,1.0,-34.5281,113.6233,False
GI,PE,44.2953,1.0,-29.7645,118.3552,False
GI,PF,53.2294,0.9794,-23.1031,129.5618,False
GI,PG,49.108,0.9961,-25.124,123.3399,False
GI,PH,61.0887,0.578,-12.9042,135.0816,False
GI,PK,98.0097,0.0002,19.4137,176.6056,True
GI,PL,55.8117,0.951,-21.562,133.1854,False
GI,PM,121.5687,0.0,27.7636,215.3738,True
GI,PR,52.5011,0.9651,-21.3004,126.3025,False
GI,PS,38.0446,1.0,-36.3673,112.4565,False
GI,PT,53.3527,0.9466,-20.3393,127.0448,False
GI,PW,65.2625,0.3433,-9.1947,139.7198,False
GI,PY,52.2393,1.0,-93.9172,198.3957,False
GI,QA,99.4159,0.0,25.671,173.1607,True
GI,RE,58.6675,0.9993,-33.9342,151.2692,False
GI,RO,65.9749,0.9984,-36.1051,168.055,False
GI,RS,65.0846,0.3173,-8.6282,138.7973,False
GI,RW,14.2302,1.0,-60.6695,89.1299,False
GI,SA,98.5779,0.0,24.7003,172.4554,True
GI,SB,15.559,1.0,-59.1389,90.2568,False
GI,SC,62.7222,0.4836,-11.4912,136.9355,False
GI,SE,55.6725,1.0,-46.4076,157.7526,False
GI,SG,55.2775,1.0,-44.5254,155.0804,False
GI,SH,100.0337,0.2796,-12.001,212.0684,False
GI,SI,70.3496,0.9995,-41.6851,182.3844,False
GI,SJ,79.0836,0.0354,1.4033,156.7639,True
GI,SK,68.0558,0.2044,-6.2705,142.3822,False
GI,SL,-19.7332,1.0,-146.1368,106.6703,False
GI,SM,29.4443,1.0,-45.027,103.9155,False
GI,SN,69.0019,0.2174,-6.7139,144.7176,False
GI,SO,34.0628,1.0,-40.4226,108.5481,False
GI,SR,45.8478,0.9997,-28.2089,119.9045,False
GI,SS,46.7862,1.0,-60.089,153.6613,False
GI,ST,14.5399,1.0,-99.0444,128.1241,False
GI,SV,36.2812,1.0,-37.4971,110.0595,False
GI,SX,22.4816,1.0,-51.7541,96.7173,False
GI,SZ,50.9408,0.9865,-23.1775,125.0592,False
GI,TC,66.368,0.2978,-8.3701,141.1061,False
GI,TD,84.974,0.0023,10.6057,159.3423,True
GI,TG,36.5375,1.0,-61.9344,135.0093,False
GI,TH,71.3865,0.095,-2.6515,145.4245,False
GI,TJ,39.4522,1.0,-34.5615,113.4658,False
GI,TL,39.5097,1.0,-63.4176,142.4369,False
GI,TM,42.1668,1.0,-32.428,116.7615,False
GI,TN,67.1438,0.228,-6.8061,141.0938,False
GI,TO,67.1692,0.9714,-27.9927,162.331,False
GI,TR,61.3247,0.5677,-12.7639,135.4134,False
GI,TT,66.0866,0.8734,-21.4199,153.593,False
GI,TV,-56.4932,0.8948,-132.049,19.0626,False
GI,TZ,58.3743,0.7452,-15.5373,132.286,False
GI,UA,43.4889,1.0,-30.3032,117.2811,False
GI,UG,41.7335,1.0,-32.3046,115.7715,False
GI,US,63.3895,1.0,-48.6453,175.4242,False
GI,UY,77.1671,0.0202,3.3888,150.9454,True
GI,UZ,32.7774,1.0,-48.1238,113.6787,False
GI,VC,45.3213,0.9999,-28.7837,119.4264,False
GI,VE,41.4904,1.0,-32.3205,115.3013,False
GI,VG,63.6216,0.4409,-10.8543,138.0975,False
GI,VI,57.1607,0.82,-16.9644,131.2858,False
GI,VN,76.1668,0.0287,2.1226,150.211,True
GI,VU,0.858,1.0,-77.1069,78.823,False
GI,WF,-10.8468,1.0,-86.1572,64.4635,False
GI,WS,55.0199,0.912,-19.2349,129.2747,False
GI,YE,42.89,1.0,-72.3747,158.1546,False
GI,YT,51.3721,0.9841,-22.9625,125.7067,False
GI,ZA,52.1563,0.974,-21.9997,126.3122,False
GI,ZM,28.8034,1.0,-69.0508,126.6577,False
GI,ZW,49.0836,0.9956,-24.8201,122.9873,False
GL,GM,42.4252,0.0,18.8744,65.976,True
GL,GN,11.6289,1.0,-11.3141,34.5719,False
GL,GP,29.5717,0.0001,6.5992,52.5442,True
GL,GQ,-41.1378,0.0,-65.6798,-16.5959,True
GL,GR,30.2834,0.0,8.5188,52.048,True
GL,GT,17.5165,0.7124,-4.4555,39.4886,False
GL,GU,21.7537,0.0855,-0.6662,44.1737,False
GL,GW,16.7515,0.9939,-8.2339,41.7369,False
GL,GY,19.5326,0.3668,-2.8956,41.9609,False
GL,HN,22.2974,1.0,-36.2189,80.8137,False
GL,HR,31.7995,0.0,9.5886,54.0104,True
GL,HT,15.9133,0.9611,-6.3604,38.187,False
GL,HU,22.8041,0.0347,0.4255,45.1828,True
GL,ID,16.0158,0.9861,-7.2661,39.2978,False
GL,IE,24.4215,0.0073,2.0836,46.7593,True
GL,IL,27.84,0.0451,0.1506,55.5294,True
GL,IM,5.6697,1.0,-57.6814,69.0208,False
GL,IN,45.1394,0.9799,-19.6417,109.9205,False
GL,IQ,43.6191,0.0122,2.8554,84.3827,True
GL,IS,16.9071,0.8857,-5.6057,39.4199,False
GL,IT,14.3929,0.9985,-7.9207,36.7065,False
GL,JE,20.0759,0.3955,-3.1525,43.3043,False
GL,JM,-1.1056,1.0,-23.723,21.5117,False
GL,JO,28.6866,0.0,6.5296,50.8436,True
GL,JP,15.2959,0.9949,-7.6471,38.2389,False
GL,KE,14.9887,0.9965,-7.7367,37.7141,False
GL,KG,17.4933,1.0,-16.937,51.9235,False
GL,KH,25.8483,1.0,-18.5976,70.2942,False
GL,KI,-4.3592,1.0,-49.4379,40.7194,False
GL,KM,-10.3306,1.0,-34.8576,14.1964,False
GL,KN,25.6694,0.0089,2.0004,49.3383,True
GL,KR,22.177,0.9993,-12.8137,57.1676,False
GL,KW,61.9844,-0.0,40.0052,83.9636,True
GL,KY,37.737,0.0,15.1285,60.3455,True
GL,KZ,7.0304,1.0,-15.4484,29.5091,False
GL,LA,11.5215,1.0,-10.6355,33.6785,False
GL,LB,26.5109,0.0006,4.3539,48.6678,True
GL,LC,6.5168,1.0,-16.8305,29.8641,False
GL,LI,31.8184,0.0,7.4095,56.2274,True
GL,LK,12.4941,1.0,-67.938,92.9262,False
GL,LR,-29.3947,0.0001,-52.328,-6.4615,True
GL,LS,7.8052,1.0,-15.7572,31.3677,False
GL,LT,25.4004,0.0021,3.2662,47.5346,True
GL,LU,0.3442,1.0,-21.9216,22.6099,False
GL,LV,15.1428,0.9938,-7.4393,37.7249,False
GL,LY,26.6464,0.0457,0.1254,53.1674,True
GL,MA,17.7176,0.8135,-5.2059,40.6412,False
GL,MC,50.9281,-0.0,27.0619,74.7944,True
GL,MD,8.0223,1.0,-15.9727,32.0173,False
GL,ME,39.6835,0.0353,0.7087,78.6582,True
GL,MF,34.4125,0.0,10.4695,58.3555,True
GL,MG,15.1665,0.9999,-10.0769,40.4098,False
GL,MH,90.3879,-0.0,64.698,116.0778,True
GL,MK,18.0521,0.6252,-4.0745,40.1787,False
GL,ML,65.64,0.0,15.9437,115.3364,True
GL,MM,11.7934,1.0,-11.769,35.3559,False
GL,MN,9.0776,1.0,-48.4084,66.5637,False
GL,MP,-36.0747,0.0,-59.2191,-12.9303,True
GL,MQ,47.939,-0.0,25.0057,70.8722,True
GL,MR,21.122,0.5354,-4.1928,46.4368,False
GL,MS,-26.3414,0.0567,-52.8625,0.1796,False
GL,MT,32.3286,0.0,9.7899,54.8672,True
GL,MU,14.8233,0.9935,-7.2509,36.8975,False
GL,MV,19.4812,0.4874,-3.5913,42.5538,False
GL,MW,-32.3959,0.8326,-74.5968,9.805,False
GL,MX,18.1464,1.0,-69.0246,105.3175,False
GL,MY,30.3749,0.0,7.7398,53.01,True
GL,MZ,-5.2863,1.0,-28.4515,17.879,False
GL,NA,4.3903,1.0,-18.1918,26.9725,False
GL,NC,41.1548,0.0,18.0619,64.2478,True
GL,NE,0.1649,1.0,-24.0454,24.3753,False
GL,NF,170.8222,0.0,65.8228,275.8216,True
GL,NG,7.8047,1.0,-17.0169,32.6264,False
GL,NI,6.0735,1.0,-54.7022,66.8492,False
GL,NL,11.9727,1.0,-12.5394,36.4847,False
GL,NO,15.1866,0.9843,-6.7998,37.173,False
GL,NP,-0.4823,1.0,-22.9865,22.022,False
GL,NR,18.3816,0.9706,-7.632,44.3953,False
GL,NU,104.0067,0.0013,14.8529,193.1605,True
GL,NZ,30.0514,0.0,7.8868,52.216,True
GL,OM,22.7959,0.9976,-12.1124,57.7043,False
GL,PA,5.2495,1.0,-17.8639,28.363,False
GL,PE,9.9972,1.0,-13.0652,33.0597,False
GL,PF,18.9313,0.9989,-10.6265,48.489,False
GL,PG,14.8099,0.9995,-8.7995,38.4193,False
GL,PH,26.7906,0.0011,3.944,49.6373,True
GL,PK,63.7116,0.0,28.7209,98.7022,True
GL,PL,21.5136,0.9942,-10.6377,53.6649,False
GL,PM,87.2706,0.0,25.2511,149.2901,True
GL,PR,18.203,0.6088,-4.0157,40.4217,False
GL,PS,3.7465,1.0,-20.4226,27.9156,False
GL,PT,19.0546,0.3623,-2.798,40.9073,False
GL,PW,30.9644,0.0001,6.656,55.2729,True
GL,PY,17.9412,1.0,-110.1554,146.0377,False
GL,QA,65.1178,-0.0,43.0878,87.1477,True
GL,RE,24.3694,1.0,-35.8144,84.5532,False
GL,RO,31.6769,1.0,-42.2648,105.6185,False
GL,RS,30.7865,0.0,8.8642,52.7088,True
GL,RW,-20.0679,0.7741,-45.6995,5.5638,False
GL,SA,64.2798,-0.0,41.8095,86.75,True
GL,SB,-18.7391,0.8927,-43.7749,6.2967,False
GL,SC,28.4241,0.0005,4.8733,51.9749,True
GL,SE,21.3744,1.0,-52.5672,95.316,False
GL,SG,20.9794,1.0,-49.7853,91.7441,False
GL,SH,65.7356,0.8767,-21.4355,152.9067,False
GL,SI,36.0515,1.0,-51.1195,123.2226,False
GL,SJ,44.7856,0.0,11.9032,77.6679,True
GL,SK,33.7578,0.0,9.8533,57.6622,True
GL,SL,-54.0313,1.0,-159.0308,50.9681,False
GL,SM,-4.8538,1.0,-29.205,19.4974,False
GL,SN,34.7038,0.0002,6.7772,62.6303,True
GL,SO,-0.2353,1.0,-24.6297,24.1591,False
GL,SR,11.5497,1.0,-11.5026,34.6021,False
GL,SS,12.4881,1.0,-67.944,92.9201,False
GL,ST,-19.7582,1.0,-108.912,69.3956,False
GL,SV,1.9831,1.0,-20.1586,24.1249,False
GL,SX,-11.8165,1.0,-35.4377,11.8048,False
GL,SZ,16.6427,0.9592,-6.607,39.8925,False
GL,TC,32.0699,0.0001,6.9143,57.2256,True
GL,TD,50.6759,-0.0,26.6414,74.7104,True
GL,TG,2.2394,1.0,-66.6353,71.1141,False
GL,TH,37.0884,0.0,14.0962,60.0807,True
GL,TJ,5.1541,1.0,-17.7597,28.0679,False
GL,TL,5.2116,1.0,-69.8952,80.3184,False
GL,TM,7.8687,1.0,-16.8576,32.595,False
GL,TN,32.8457,0.0,10.1386,55.5529,True
GL,TO,32.8711,1.0,-31.182,96.9241,False
GL,TR,27.0266,0.0013,3.8718,50.1814,True
GL,TT,31.7885,0.9999,-20.2153,83.7923,False
GL,TV,-90.7913,-0.0,-118.2812,-63.3014,True
GL,TZ,24.0763,0.0132,1.4941,46.6584,True
GL,UA,9.1909,1.0,-12.9968,31.3785,False
GL,UG,7.4354,1.0,-15.5569,30.4276,False
GL,US,29.0914,1.0,-58.0797,116.2625,False
GL,UY,42.869,0.0,20.7272,65.0107,True
GL,UZ,-1.5206,1.0,-41.4209,38.3796,False
GL,VC,11.0232,1.0,-12.184,34.2305,False
GL,VE,7.1923,1.0,-15.0577,29.4423,False
GL,VG,29.3235,0.0005,4.958,53.6891,True
GL,VI,22.8627,0.069,-0.4085,46.1338,False
GL,VN,41.8687,0.0,18.8565,64.8809,True
GL,VU,-33.4401,0.0531,-66.9893,0.1092,False
GL,WF,-45.1449,0.0,-71.9528,-18.337,True
GL,WS,20.7218,0.3494,-2.9592,44.4028,False
GL,YE,8.5919,1.0,-82.6931,99.8769,False
GL,YT,17.074,0.9624,-6.8561,41.0041,False
GL,ZA,17.8582,0.8446,-5.5112,41.2275,False
GL,ZM,-5.4947,1.0,-73.4834,62.4941,False
GL,ZW,14.7855,0.9972,-7.7705,37.3415,False
GM,GN,-30.7963,0.0,-54.6005,-6.992,True
GM,GP,-12.8535,1.0,-36.6862,10.9791,False
GM,GQ,-83.5631,-0.0,-108.912,-58.2141,True
GM,GR,-12.1418,1.0,-34.8125,10.5288,False
GM,GT,-24.9087,0.008,-47.7785,-2.0388,True
GM,GU,-20.6715,0.301,-43.972,2.629,False
GM,GW,-25.6737,0.0539,-51.4522,0.1048,False
GM,GY,-22.8926,0.0694,-46.2011,0.416,False
GM,HN,-20.1279,1.0,-78.9872,38.7314,False
GM,HR,-10.6258,1.0,-33.7252,12.4737,False
GM,HT,-26.5119,0.0022,-49.6717,-3.3521,True
GM,HU,-19.6211,0.4913,-42.8818,3.6397,False
GM,ID,-26.4094,0.0071,-50.5405,-2.2783,True
GM,IE,-18.0038,0.8044,-41.2253,5.2178,False
GM,IL,-14.5853,1.0,-42.9923,13.8218,False
GM,IM,-36.7555,1.0,-100.4236,26.9125,False
GM,IN,2.7142,1.0,-62.3769,67.8053,False
GM,IQ,1.1938,1.0,-40.0606,42.4483,False
GM,IS,-25.5181,0.0077,-48.908,-2.1282,True
GM,IT,-28.0323,0.0005,-51.2305,-4.8341,True
GM,JE,-22.3493,0.1699,-46.4287,1.7302,False
GM,JM,-43.5309,0.0,-67.0214,-20.0403,True
GM,JO,-13.7386,1.0,-36.7862,9.309,False
GM,JP,-27.1293,0.0025,-50.9336,-3.3251,True
GM,KE,-27.4365,0.0014,-51.0311,-3.8419,True
GM,KG,-24.932,0.9641,-59.9419,10.078,False
GM,KH,-16.5769,1.0,-61.4734,28.3196,False
GM,KI,-46.7844,0.0293,-92.3074,-1.2614,True
GM,KM,-52.7558,-0.0,-78.0902,-27.4214,True
GM,KN,-16.7559,0.9884,-41.2606,7.7488,False
GM,KR,-20.2483,1.0,-55.8096,15.3131,False
GM,KW,19.5592,0.4376,-3.3176,42.4359,False
GM,KY,-4.6882,1.0,-28.1703,18.7938,False
GM,KZ,-35.3949,0.0,-58.7519,-12.0378,True
GM,LA,-30.9037,0.0,-53.9513,-7.8561,True
GM,LB,-15.9144,0.9845,-38.9619,7.1332,False
GM,LC,-35.9084,0.0,-60.1026,-11.7143,True
GM,LI,-10.6068,1.0,-35.827,14.6134,False
GM,LK,-29.9311,1.0,-110.6131,50.7508,False
GM,LR,-71.8199,-0.0,-95.6148,-48.0251,True
GM,LS,-34.62,0.0,-59.0218,-10.2182,True
GM,LT,-17.0248,0.9157,-40.0505,6.0009,False
GM,LU,-42.0811,0.0,-65.2333,-18.9288,True
GM,LV,-27.2824,0.0014,-50.739,-3.8258,True
GM,LY,-15.7788,1.0,-43.0483,11.4907,False
GM,MA,-24.7076,0.0234,-48.493,-0.9221,True
GM,MC,8.5029,1.0,-16.1924,33.1982,False
GM,MD,-34.4029,0.0,-59.2227,-9.5832,True
GM,ME,-2.7417,1.0,-42.2296,36.7461,False
GM,MF,-8.0127,1.0,-32.7822,16.7567,False
GM,MG,-27.2587,0.0197,-53.2873,-1.2302,True
GM,MH,47.9627,0.0,21.5008,74.4246,True
GM,MK,-24.3731,0.0154,-47.3915,-1.3548,True
GM,ML,23.2148,1.0,-26.885,73.3146,False
GM,MM,-30.6318,0.0001,-55.0336,-6.23,True
GM,MN,-33.3476,1.0,-91.1828,24.4876,False
GM,MP,-78.4999,-0.0,-102.4984,-54.5015,True
GM,MQ,5.5138,1.0,-18.2811,29.3086,False
GM,MR,-21.3032,0.6232,-47.4011,4.7946,False
GM,MS,-68.7667,-0.0,-96.0361,-41.4972,True
GM,MT,-10.0966,1.0,-33.5114,13.3181,False
GM,MU,-27.6019,0.0005,-50.5699,-4.6339,True
GM,MV,-22.944,0.104,-46.8731,0.9852,False
GM,MW,-74.8211,0.0,-117.4964,-32.1458,True
GM,MX,-24.2788,1.0,-111.6805,63.1229,False
GM,MY,-12.0503,1.0,-35.5579,11.4573,False
GM,MZ,-47.7115,0.0,-71.73,-23.693,True
GM,NA,-38.0349,0.0,-61.4915,-14.5783,True
GM,NC,-1.2704,1.0,-25.2192,22.6784,False
GM,NE,-42.2603,0.0,-67.2883,-17.2323,True
GM,NF,128.397,0.0003,23.206,233.5879,True
GM,NG,-34.6205,0.0,-60.2403,-9.0007,True
GM,NI,-36.3517,1.0,-97.4577,24.7543,False
GM,NL,-30.4526,0.0005,-55.7725,-5.1326,True
GM,NO,-27.2386,0.0007,-50.1223,-4.355,True
GM,NP,-42.9075,0.0,-66.2891,-19.5258,True
GM,NR,-24.0436,0.2615,-50.8199,2.7327,False
GM,NU,61.5815,0.9855,-27.7978,150.9608,False
GM,NZ,-12.3738,1.0,-35.4288,10.6811,False
GM,OM,-19.6293,1.0,-55.1096,15.851,False
GM,PA,-37.1757,0.0,-61.1442,-13.2071,True
GM,PE,-32.428,0.0,-56.3473,-8.5086,True
GM,PF,-23.4939,0.7972,-53.7251,6.7372,False
GM,PG,-27.6153,0.0032,-52.0625,-3.1682,True
GM,PH,-15.6346,0.9966,-39.346,8.0768,False
GM,PK,21.2864,1.0,-14.275,56.8477,False
GM,PL,-20.9116,0.999,-53.683,11.8598,False
GM,PM,44.8454,0.9541,-17.4978,107.1886,False
GM,PR,-24.2222,0.0193,-47.3291,-1.1153,True
GM,PS,-38.6787,0.0,-63.6668,-13.6906,True
GM,PT,-23.3706,0.0297,-46.1258,-0.6154,True
GM,PW,-11.4608,1.0,-36.5837,13.6621,False
GM,PY,-24.484,1.0,-152.7376,103.7696,False
GM,QA,22.6926,0.0603,-0.233,45.6181,False
GM,RE,-18.0558,1.0,-78.5732,42.4616,False
GM,RO,-10.7484,1.0,-84.9617,63.465,False
